"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20230110
CVE: ADV200011
KB: KB5012170
Title: Microsoft Guidance for Addressing Security Feature Bypass in GRUB
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a
